Datatype,Source,Target,Product,Valuetype,Year,Value
Detailed trade matrix,Yemen,Saudi Arabia,Chickens,Import Quantity (1000 Head),2011,416.0
Detailed trade matrix,Zambia,Angola,Chickens,Export Quantity (1000 Head),2011,25.0
Detailed trade matrix,Zambia,Botswana,Chickens,Export Quantity (1000 Head),2011,115.0
Detailed trade matrix,Zambia,Congo,Chickens,Export Quantity (1000 Head),2011,12.0
Detailed trade matrix,Zambia,France,Chickens,Import Quantity (1000 Head),2011,1.0
Detailed trade matrix,Zambia,Kenya,Chickens,Export Quantity (1000 Head),2011,13.0
Detailed trade matrix,Zambia,Kenya,Chickens,Import Quantity (1000 Head),2011,8.0
Detailed trade matrix,Zambia,Malawi,Chickens,Export Quantity (1000 Head),2011,25.0
Detailed trade matrix,Zambia,Mozambique,Chickens,Export Quantity (1000 Head),2011,27.0
Detailed trade matrix,Zambia,Netherlands,Chickens,Export Quantity (1000 Head),2011,13.0
Detailed trade matrix,Zambia,Netherlands,Chickens,Import Quantity (1000 Head),2011,384.0
Detailed trade matrix,Zambia,South Africa,Chickens,Export Quantity (1000 Head),2011,20.0
Detailed trade matrix,Zambia,South Africa,Chickens,Import Quantity (1000 Head),2011,55.0
Detailed trade matrix,Zambia,United Kingdom,Chickens,Import Quantity (1000 Head),2011,85.0
Detailed trade matrix,Zambia,Zimbabwe,Chickens,Export Quantity (1000 Head),2011,61.0
Detailed trade matrix,Zambia,Zimbabwe,Chickens,Import Quantity (1000 Head),2011,17.0
Detailed trade matrix,Zimbabwe,Botswana,Chickens,Export Quantity (1000 Head),2011,18.0
Detailed trade matrix,Zimbabwe,Democratic Republic of the Congo,Chickens,Export Quantity (1000 Head),2011,6.0
Detailed trade matrix,Zimbabwe,France,Chickens,Import Quantity (1000 Head),2011,35.0
Detailed trade matrix,Zimbabwe,Germany,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,Zimbabwe,Kenya,Chickens,Export Quantity (1000 Head),2011,74.0
Detailed trade matrix,Zimbabwe,Malawi,Chickens,Export Quantity (1000 Head),2011,282.0
Detailed trade matrix,Zimbabwe,Malawi,Chickens,Import Quantity (1000 Head),2011,9.0
Detailed trade matrix,Zimbabwe,Mozambique,Chickens,Export Quantity (1000 Head),2011,418.0
Detailed trade matrix,Zimbabwe,Netherlands,Chickens,Import Quantity (1000 Head),2011,12.0
Detailed trade matrix,Zimbabwe,South Africa,Chickens,Import Quantity (1000 Head),2011,4.0
Detailed trade matrix,Zimbabwe,Uganda,Chickens,Export Quantity (1000 Head),2011,2.0
Detailed trade matrix,Zimbabwe,United Kingdom,Chickens,Import Quantity (1000 Head),2011,21.0
Detailed trade matrix,Zimbabwe,United Republic of Tanzania,Chickens,Export Quantity (1000 Head),2011,1.0
Detailed trade matrix,Zimbabwe,Zambia,Chickens,Export Quantity (1000 Head),2011,13.0
Detailed trade matrix,Zimbabwe,Zambia,Chickens,Import Quantity (1000 Head),2011,32.0
