Crops and livestock products;Croatia;Coffee, green;Import Quantity (tonnes);2011;17803;;Official data
Crops and livestock products;Egypt;Coffee, green;Import Quantity (tonnes);2011;18027;;Official data
Crops and livestock products;Bosnia and Herzegovina;Coffee, green;Import Quantity (tonnes);2011;19454;;Official data
Crops and livestock products;Romania;Coffee, green;Import Quantity (tonnes);2011;20261;;Official data
Crops and livestock products;Lebanon;Coffee, green;Import Quantity (tonnes);2011;20741;;Official data
Crops and livestock products;Spain;Coffee, green;Export Quantity (tonnes);2011;20772;;Official data
Crops and livestock products;Bulgaria;Coffee, green;Import Quantity (tonnes);2011;21082;;Official data
Crops and livestock products;Israel;Coffee, green;Import Quantity (tonnes);2011;21833;;Official data
Crops and livestock products;Tunisia;Coffee, green;Import Quantity (tonnes);2011;22412;;Official data
Crops and livestock products;Denmark;Coffee, green;Import Quantity (tonnes);2011;23116;;Official data
Crops and livestock products;South Africa;Coffee, green;Import Quantity (tonnes);2011;23148;;Official data
Crops and livestock products;Philippines;Coffee, green;Import Quantity (tonnes);2011;23508;;Official data
Crops and livestock products;Venezuela (Bolivarian Republic of);Coffee, green;Import Quantity (tonnes);2011;24005;;Official data
Crops and livestock products;Lao People's Democratic Republic;Coffee, green;Export Quantity (tonnes);2011;25008;R;Estimated data using trading partners database
Crops and livestock products;Syrian Arab Republic;Coffee, green;Import Quantity (tonnes);2011;27322;R;Estimated data using trading partners database
Crops and livestock products;Argentina;Coffee, green;Import Quantity (tonnes);2011;28747;;Official data
Crops and livestock products;Greece;Coffee, green;Import Quantity (tonnes);2011;30682;;Official data
Crops and livestock products;Cameroon;Coffee, green;Export Quantity (tonnes);2011;30842;;Official data
Crops and livestock products;Sudan (former);Coffee, green;Import Quantity (tonnes);2011;32228;R;Estimated data using trading partners database
Crops and livestock products;C̫te d'Ivoire;Coffee, green;Export Quantity (tonnes);2011;32374;;Official data
Crops and livestock products;Serbia;Coffee, green;Import Quantity (tonnes);2011;32401;;Official data
Crops and livestock products;Thailand;Coffee, green;Import Quantity (tonnes);2011;34374;;Official data
Crops and livestock products;Ecuador;Coffee, green;Export Quantity (tonnes);2011;35145;;Official data
Crops and livestock products;Austria;Coffee, green;Import Quantity (tonnes);2011;35282;;Official data
Crops and livestock products;Saudi Arabia;Coffee, green;Import Quantity (tonnes);2011;35626;;Official data
Crops and livestock products;China, mainland;Coffee, green;Export Quantity (tonnes);2011;36538;;Official data
Crops and livestock products;China ex.int;Coffee, green;Export Quantity (tonnes);2011;36596;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;Norway;Coffee, green;Import Quantity (tonnes);2011;36966;;Official data
Crops and livestock products;China;Coffee, green;Export Quantity (tonnes);2011;37865;;Official data
Crops and livestock products;United Republic of Tanzania;Coffee, green;Export Quantity (tonnes);2011;38708;;Official data
Crops and livestock products;China, mainland;Coffee, green;Import Quantity (tonnes);2011;39985;;Official data
Crops and livestock products;Kenya;Coffee, green;Export Quantity (tonnes);2011;41276;R;Estimated data using trading partners database
Crops and livestock products;Portugal;Coffee, green;Import Quantity (tonnes);2011;49340;*;Unofficial figure
Crops and livestock products;India;Coffee, green;Import Quantity (tonnes);2011;50991;;Official data
Crops and livestock products;Colombia;Coffee, green;Import Quantity (tonnes);2011;55151;;Official data
Crops and livestock products;China ex.int;Coffee, green;Import Quantity (tonnes);2011;60450;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;China;Coffee, green;Import Quantity (tonnes);2011;60561;;Official data
Crops and livestock products;Papua New Guinea;Coffee, green;Export Quantity (tonnes);2011;63776;R;Estimated data using trading partners database
Crops and livestock products;Finland;Coffee, green;Import Quantity (tonnes);2011;63906;;Official data
Crops and livestock products;United States of America;Coffee, green;Export Quantity (tonnes);2011;63913;;Official data
Crops and livestock products;Australia;Coffee, green;Import Quantity (tonnes);2011;66291;;Official data
Crops and livestock products;Malaysia;Coffee, green;Import Quantity (tonnes);2011;66896;;Official data
Crops and livestock products;Costa Rica;Coffee, green;Export Quantity (tonnes);2011;76400;;Official data
Crops and livestock products;Netherlands;Coffee, green;Import Quantity (tonnes);2011;77641;;Official data
Crops and livestock products;Nicaragua;Coffee, green;Export Quantity (tonnes);2011;87190;;Official data
Crops and livestock products;Russian Federation;Coffee, green;Import Quantity (tonnes);2011;98605;;Official data
Crops and livestock products;El Salvador;Coffee, green;Export Quantity (tonnes);2011;102768;;Official data
Crops and livestock products;Sweden;Coffee, green;Import Quantity (tonnes);2011;103450;;Official data
Crops and livestock products;Poland;Coffee, green;Import Quantity (tonnes);2011;107240;;Official data
Crops and livestock products;Mexico;Coffee, green;Export Quantity (tonnes);2011;112452;;Official data
Crops and livestock products;Algeria;Coffee, green;Import Quantity (tonnes);2011;115684;;Official data
Crops and livestock products;Republic of Korea;Coffee, green;Import Quantity (tonnes);2011;116396;;Official data
Crops and livestock products;EU(27)ex.int;Coffee, green;Export Quantity (tonnes);2011;129002;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;Switzerland;Coffee, green;Import Quantity (tonnes);2011;131094;;Official data
Crops and livestock products;EU(25)ex.int;Coffee, green;Export Quantity (tonnes);2011;141074;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;United Kingdom;Coffee, green;Import Quantity (tonnes);2011;146032;;Official data
Crops and livestock products;Canada;Coffee, green;Import Quantity (tonnes);2011;147607;;Official data
Crops and livestock products;Ethiopia;Coffee, green;Export Quantity (tonnes);2011;159135;;Official data
Crops and livestock products;Uganda;Coffee, green;Export Quantity (tonnes);2011;185775;;Official data
Crops and livestock products;Belgium;Coffee, green;Export Quantity (tonnes);2011;205244;;Official data
Crops and livestock products;India;Coffee, green;Export Quantity (tonnes);2011;231087;;Official data
Crops and livestock products;EU(15)ex.int;Coffee, green;Export Quantity (tonnes);2011;243806;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;France;Coffee, green;Import Quantity (tonnes);2011;251431;;Official data
Crops and livestock products;Honduras;Coffee, green;Export Quantity (tonnes);2011;252928;;Official data
Crops and livestock products;Spain;Coffee, green;Import Quantity (tonnes);2011;255259;;Official data
Crops and livestock products;Guatemala;Coffee, green;Export Quantity (tonnes);2011;261775;;Official data
Crops and livestock products;EU(12)ex.int;Coffee, green;Export Quantity (tonnes);2011;272967;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;Peru;Coffee, green;Export Quantity (tonnes);2011;293638;;Official data
Crops and livestock products;Belgium;Coffee, green;Import Quantity (tonnes);2011;302332;;Official data
Crops and livestock products;Indonesia;Coffee, green;Export Quantity (tonnes);2011;346092;;Official data
Crops and livestock products;Germany;Coffee, green;Export Quantity (tonnes);2011;348584;;Official data
Crops and livestock products;Japan;Coffee, green;Import Quantity (tonnes);2011;416805;;Official data
Crops and livestock products;Colombia;Coffee, green;Export Quantity (tonnes);2011;433646;;Official data
Crops and livestock products;Italy;Coffee, green;Import Quantity (tonnes);2011;473431;;Official data
Crops and livestock products;Germany;Coffee, green;Import Quantity (tonnes);2011;1105436;;Official data
Crops and livestock products;Viet Nam;Coffee, green;Export Quantity (tonnes);2011;1256400;;Official data
Crops and livestock products;United States of America;Coffee, green;Import Quantity (tonnes);2011;1376620;;Official data
Crops and livestock products;Brazil;Coffee, green;Export Quantity (tonnes);2011;1791207;;Official data
Crops and livestock products;EU(12)ex.int;Coffee, green;Import Quantity (tonnes);2011;2489021;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;EU(15)ex.int;Coffee, green;Import Quantity (tonnes);2011;2653805;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;EU(25)ex.int;Coffee, green;Import Quantity (tonnes);2011;2703637;A;Aggregate, may include official, semi-official or estimated data
Crops and livestock products;EU(27)ex.int;Coffee, green;Import Quantity (tonnes);2011;2733474;A;Aggregate, may include official, semi-official or estimated data
